Hotel_id,suggest1,suggest2,suggest3,suggest4,suggest5
6074,4491,563,3356,1073,1527
6075,6075,5954,5653,6091,3462
6076,2021,1760,4185,5477,5615
6077,5787,3256,272,4064,4126
6078,6056,2278,619,4415,1374
6079,3483,3138,3625,784,415
6080,1124,2342,3080,5852,1469
6081,3044,4495,4425,3340,3746
6082,6024,674,5966,402,4419
6083,3800,5785,704,2358,2887
6084,5526,1623,308,5648,3074
6085,5507,6247,6035,956,2636
6086,3971,4036,2657,3320,1836
6087,6303,3680,787,2124,6255
6088,1238,2045,2655,3644,2307
6089,2872,1870,6528,2682,1148
6090,5528,5660,704,887,6083
6091,3860,4409,3462,2927,4479
6092,5583,4449,117,2043,881
6093,3406,5492,2000,2768,2889
6094,6069,3197,3079,1654,915
6095,778,821,755,824,3140
6096,4174,3797,3001,3565,2858
6097,3523,927,673,898,3495
6098,990,1277,6301,3517,4361
6099,6099,1023,6040,3313,5314
6100,4353,4725,4339,3953,3115
6101,4512,4011,1039,3580,4344
6102,3853,6072,4152,5985,6120
6103,3786,5777,2457,4027,2541
6104,6138,6054,6043,3128,5943
6105,6951,675,5475,1334,1292
6106,3926,3620,2255,2605,3189
6107,6676,1432,5947,3683,4431
6108,4728,4341,5817,4988,5893
6109,5888,5695,122,2976,891
6110,6110,6131,5638,640,6136
6111,6369,6207,6118,2674,3261
6112,6117,1083,247,6856,5276
6113,3922,5747,4258,6113,5794
6114,1445,1032,1031,2175,951
6115,908,2591,613,715,5317
6116,5380,1417,688,3532,302
6117,6112,1083,247,6856,5276
6118,6111,6369,6207,5223,5027
6119,5932,1763,1935,2517,3769
6120,4165,4095,5775,5985,5760
6121,6896,3456,508,1844,1133
6122,5651,2865,2522,2,2680
6123,5588,3566,4319,4257,3125
6124,2810,2547,4004,2371,205
6125,4531,1542,5419,5319,2326
6126,7003,7039,2419,1771,1511
6127,6161,3611,4287,2139,5520
6128,437,1165,96,5646,3952
6129,4483,2835,734,5351,6652
6130,2736,503,4162,4118,6060
6131,6110,640,6028,6136,5638
6132,396,2054,2662,3031,738
6133,3020,825,4404,712,5990
6134,2138,2846,3309,1822,5679
6135,4427,1559,4598,3061,6321
6136,640,5772,6131,782,812
6137,4416,4376,5890,3184,1777
6138,6138,6054,6043,3128,5943
6139,5735,6139,5742,6151,4022
6140,1716,4441,3834,4537,856
6141,4221,4022,2405,3132,3163
6142,2587,6142,3145,3159,4044
6143,3142,6651,3330,6854,4311
6144,6908,3889,4315,3155,4158
6145,3564,4013,4352,2542,4194
6146,4348,4044,4313,4349,3151
6147,3599,1604,3557,4057,3583
6148,3398,2923,4227,2096,3121
6149,38,4766,4440,4238,4195
6150,1228,6026,4379,4325,2166
6151,239,5742,6139,5735,4022
6152,5520,6127,6161,4287,3611
6153,4304,3773,4548,4355,4339
6154,5722,5805,5819,5823,4253
6155,4398,6926,4350,3374,2669
6156,4280,6160,3951,4309,3990
6157,4290,6046,865,4715,4722
6158,919,1717,5048,3315,602
6159,4346,2885,3934,3150,3158
6160,3951,4309,3990,4305,3996
6161,3611,2139,4287,6127,4499
6162,1235,4570,498,1662,6576
6163,6806,6636,6644,6553,1134
6164,5913,5211,6240,874,1390
6165,6628,6569,6595,6607,3654
6166,330,5971,5690,4433,6993
6167,6232,6939,6021,6219,4834
6168,386,6230,7035,6376,6916
6169,6750,6316,6361,6801,5471
6170,1867,765,5961,5550,182
6171,1593,1272,5718,612,79
6172,3896,2793,453,1128,694
6173,6179,6555,6592,6170,5550
6174,5523,4283,6924,484,1335
6175,6645,681,6930,6660,6704
6176,2826,2228,1224,5397,5174
6177,1197,3923,4016,1201,5414
6178,4638,1688,3415,6475,4488
6179,6173,6555,6592,6170,765
6180,4496,3716,1520,4462,4446
6181,5462,1558,6965,6959,814
6182,258,3931,6205,4676,4949
6183,6503,1581,3771,1073,1527
6184,6210,3650,928,5145,7030
6185,918,2133,5312,2263,2917
6186,6285,4144,524,6990,1121
6187,6585,5892,521,6935,6528
6188,6234,4127,142,5168,44
6189,6568,6201,6307,5399,6714
6190,3754,4170,3329,3600,4273
6191,6217,6440,6430,6832,375
6192,1912,1287,2302,3029,3882
6193,6253,6669,590,1543,4980
6194,4074,6250,4211,5833,5868
6195,6327,6533,6776,6419,4497
6196,3439,331,5739,3844,2947
6197,6267,2701,973,1579,143
6198,5234,6703,138,4720,160
6199,6308,996,864,1878,5443
6200,3000,321,954,1485,1488
6201,6568,6189,6307,5399,6714
6202,3212,6319,5357,34,3349
6203,2852,2337,1189,5884,6732
6204,1315,242,1814,228,5923
6205,3931,4949,5142,6182,5162
6206,5990,20,4171,2823,3452
6207,6369,6111,3261,2674,5223
6208,1088,5470,3743,3230,6774
6209,5337,2875,1159,2410,567
6210,928,6184,3650,5145,7030
6211,2989,461,791,3884,3359
6212,3628,6209,6920,5337,2875
6213,5517,6562,6828,632,6345
6214,1223,3357,1332,3784,2880
6215,4935,182,5550,5886,1867
6216,5724,941,6015,1976,535
6217,6440,6430,6832,6191,375
6218,5461,1188,3136,3979,1673
6219,6021,6939,1632,4056,4071
6220,6220,6730,6847,6824,501
6221,735,3103,1886,4659,6547
6222,1147,862,3021,1643,1210
6223,6740,6970,5368,6976,344
6224,2808,5480,4019,556,5266
6225,6295,5503,5800,169,3041
6226,6452,5249,2724,6836,2364
6227,3104,5482,5329,4932,5406
6228,3843,4345,59,4947,1865
6229,3730,1015,2352,5564,2969
6230,386,6376,6168,7035,6916
6231,6377,92,6715,769,5451
6232,6167,6939,6021,6219,4834
6233,6952,690,5524,1422,1402
6234,6188,4127,142,5168,1920
6235,6850,4714,1184,6895,6874
6236,6678,534,3740,5012,6571
6237,6627,6300,6593,2952,387
6238,6342,6577,6580,6518,6526
6239,7010,3065,1309,3506,5341
6240,6333,5211,5251,764,6940
6241,1442,2901,5811,116,689
6242,3442,5340,5903,6244,368
6243,1577,3807,6275,6622,3708
6244,5340,3442,6242,6882,257
6245,6484,6616,6276,6742,6713
6246,6456,6331,6278,3914,6672
6247,5507,6085,2636,3865,4699
6248,1897,5381,6421,3112,2389
6249,1710,1102,5907,3291,577
6250,5868,4211,4074,6194,5833
6251,5602,5429,3400,2957,5371
6252,6780,6977,6297,6790,6477
6253,6193,6669,590,1543,4980
6254,6321,3396,4598,6135,4427
6255,2124,3680,6918,6303,6087
6256,6905,624,752,6763,6318
6257,4976,4087,4089,5592,1145
6258,6955,6597,6203,6732,5884
6259,2734,6402,6422,100,4874
6260,3477,1062,1708,1953,2817
6261,6329,2852,2337,1189,5884
6262,6619,2072,4706,4692,5245
6263,6586,6579,6561,5102,6386
6264,6396,6835,6581,6798,6324
6265,6408,1805,1078,308,786
6266,444,6609,357,4047,6291
6267,2701,6197,973,1579,6530
6268,3344,5556,2244,2874,695
6269,4541,3699,5516,6506,4811
6270,106,3466,4424,3921,7018
6271,6773,1311,5535,5713,2065
6272,6360,3349,5357,3274,526
6273,5829,4463,3935,4094,910
6274,500,2137,693,686,342
6275,6622,6243,1577,3807,3708
6276,6276,6484,6245,6742,6713
6277,683,3812,5533,2443,5930
6278,6331,6456,6672,6246,3914
6279,6476,377,6612,6596,5864
6280,4902,4962,116,689,5637
6281,5650,6538,2648,317,4854
6282,6961,6958,5606,6957,6975
6283,6283,6743,6325,6424,6698
6284,6373,4684,1705,6913,1053
6285,6186,4144,524,6990,1121
6286,151,2922,2617,2953,2641
6287,6287,6534,2945,5486,19
6288,6892,360,3944,4132,2433
6289,6391,4883,6262,6619,4706
6290,6290,6858,6948,6324,6581
6291,6623,4047,1708,3477,6609
6292,454,1797,4875,696,435
6293,2189,4941,595,867,634
6294,1213,2760,1139,6795,2367
6295,6225,5800,5503,169,3041
6296,52,2444,5806,217,2025
6297,6790,6977,6780,6252,6477
6298,890,6717,6310,318,1355
6299,3024,1590,744,5518,3402
6300,6627,6237,6593,2952,387
6301,1277,1450,990,141,6098
6302,6749,2313,361,6972,5403
6303,3680,6087,2124,6255,787
6304,5627,3837,2498,4938,5652
6305,6727,6699,4716,4887,3348
6306,346,5725,850,4133,6066
6307,6201,6568,6189,5399,6714
6308,6199,996,864,1878,5443
6309,541,648,1732,512,632
6310,6717,890,318,6298,2623
6311,6312,6714,6702,5568,5399
6312,6312,6714,6702,5568,5399
6313,6353,6803,6752,6423,6551
6314,3432,1612,1433,1536,349
6315,5536,6355,2834,4682,6688
6316,6750,6361,6801,6169,5471
6317,6543,5387,804,875,2193
6318,6905,209,2368,4411,3499
6319,3212,6202,5357,34,3349
6320,6853,1556,5244,2135,6425
6321,6254,3396,4598,6135,4427
6322,6323,696,435,6846,3112
6323,6323,696,435,6846,3112
6324,6581,6324,7054,6398,6290
6325,6743,6424,6719,6283,6698
6326,4213,5559,1922,1091,3199
6327,6195,6533,6776,6419,4497
6328,1288,551,4148,4281,5274
6329,2337,1189,2852,5884,6732
6330,5343,655,1788,758,1206
6331,6456,6278,6672,6246,3914
6332,3208,3688,5285,3290,5576
6333,6240,764,5251,5211,6940
6334,2670,3271,2524,4846,3435
6335,5841,2090,1377,5618,1634
6336,6483,6598,6449,6610,6502
6337,3333,6671,1796,6597,3172
6338,6351,2051,2759,2216,1816
6339,1027,3213,1349,5335,1446
6340,5255,3821,3292,5198,6876
6341,6640,6944,6708,1758,4671
6342,6238,6577,6580,6518,6526
6343,479,569,2710,1903,5897
6344,4931,165,1323,2406,2924
6345,6379,6828,6213,5517,6562
6346,6811,6413,2363,3130,4707
6347,6493,6448,2819,6753,2842
6348,1918,2062,1321,860,4773
6349,1030,6421,5381,629,3261
6350,2510,6633,1205,1255,6339
6351,6338,1816,2216,2759,2051
6352,2568,4597,5856,1000,2758
6353,6313,6803,6423,6551,6752
6354,2807,6665,486,3139,3296
6355,5536,6315,4682,2834,6688
6356,6296,217,2025,5806,2444
6357,6405,6432,6467,2539,2781
6358,6482,2120,499,4713,373
6359,4916,6399,6785,5150,4695
6360,6272,3349,5357,3274,3212
6361,6801,6316,6750,5471,6169
6362,1861,2806,2552,1500,1780
6363,573,390,1524,5327,1193
6364,1664,6378,4414,3382,2396
6365,6842,6843,6755,6943,4137
6366,2060,1919,334,3689,1658
6367,2349,3942,2351,2266,1950
6368,5389,1119,936,1019,2966
6369,6207,6111,2674,3261,6118
6370,6770,2507,5075,2602,5305
6371,6521,5056,3305,2555,1863
6372,2786,2161,3056,6473,1626
6373,6284,6913,4684,1705,5519
6374,1584,5148,795,1747,6057
6375,975,5891,4087,4089,5592
6376,6230,386,6168,7035,6916
6377,6231,92,6715,769,5451
6378,5140,1664,1804,6364,4629
6379,6345,6828,6480,6213,5517
6380,6552,1222,3598,4075,6906
6381,3077,1142,989,5142,4949
6382,3939,4123,4302,4326,2166
6383,3914,6246,985,1297,6672
6384,5345,1284,2883,1563,450
6385,6661,2787,4444,3317,1013
6386,6561,5102,6586,6263,6579
6387,3287,5037,839,3340,4425
6388,6343,4836,5574,479,2614
6389,4132,2433,360,6892,4418
6390,268,186,2213,727,2930
6391,6289,4883,6262,6619,4706
6392,2362,3386,3285,3827,3673
6393,4643,4585,4747,2827,1748
6394,1448,565,1650,1146,6459
6395,2030,2037,1975,5623,326
6396,6264,6835,6858,6398,6290
6397,1265,5616,2980,3058,872
6398,6290,6858,6948,6324,6581
6399,6359,4916,6785,5150,4695
6400,647,2802,1333,2230,552
6401,3429,4685,5038,4923,2212
6402,2734,6259,6422,2192,2297
6403,6692,3207,716,1845,2346
6404,4615,1959,1740,3407,3373
6405,6405,6432,6467,2539,2781
6406,5810,1682,5409,6831,603
6407,1862,5300,1555,697,3629
6408,6265,1805,1078,308,430
6409,2723,2719,2119,4552,2000
6410,1005,5522,5376,1679,4982
6411,238,3166,3793,3413,3590
6412,246,4698,2020,2915,5296
6413,2363,3130,6346,6811,4707
6414,3717,5685,1784,5773,5208
6415,687,5581,877,6709,6662
6416,4818,7037,5173,773,6071
6417,854,832,5561,2330,3200
6418,6736,4392,6666,6557,6466
6419,6776,6533,6195,6327,1498
6420,1475,88,7007,1154,2531
6421,6349,5381,1030,629,1897
6422,6402,6259,2734,6514,2264
6423,6551,6752,6655,6353,6313
6424,6743,6424,6719,6283,6698
6425,2997,2135,1556,6853,6320
6426,6426,6451,3389,6838,3645
6427,6426,6451,3389,6838,3645
6428,5215,5657,5128,6751,5678
6429,5926,1120,2553,387,6010
6430,6832,6440,6217,6191,658
6431,3254,480,4658,2251,5026
6432,6357,6405,6467,2539,2781
6433,2765,4876,6793,4592,5225
6434,4853,4576,6305,6727,3218
6435,6505,1079,1282,5845,6900
6436,6437,6436,243,5831,6598
6437,6437,6436,243,5831,6598
6438,3482,3316,3573,2585,3237
6439,5940,6757,2679,5290,1801
6440,6217,6430,6832,6191,375
6441,1216,5959,1787,6572,960
6442,2316,3226,2353,2247,847
6443,3920,2173,3221,4691,4881
6444,832,6417,854,2330,3200
6445,6445,6871,6837,4720,1282
6446,3672,207,4929,5541,3630
6447,6903,6630,5658,2321,2985
6448,6493,6347,2819,6753,2842
6449,6598,6336,6483,6610,6502
6450,6454,2572,2960,1233,1795
6451,6426,6427,3389,6838,3031
6452,6226,5249,2724,6836,2364
6453,6465,5289,6367,2349,3942
6454,6454,2572,2960,1233,1795
6455,5643,6460,1809,1274,5493
6456,6331,6278,6672,6246,3914
6457,4928,6549,2659,5244,6853
6458,6808,6893,1938,2792,6605
6459,1146,5582,1448,3640,4474
6460,6455,5643,1274,1809,5493
6461,6548,664,55,5993,820
6462,6775,6470,5836,6827,6815
6463,3567,5281,5915,2798,6724
6464,6584,6852,5235,6631,7024
6465,6453,5289,6367,3942,2349
6466,3992,2844,4392,6736,6418
6467,6432,6357,6405,2539,2781
6468,7014,1894,1024,3904,3906
6469,5376,4460,5104,5261,5522
6470,6462,6775,5836,5541,6827
6471,6602,2557,3403,2087,5242
6472,1759,4185,1760,5615,2631
6473,6508,3056,2361,257,2786
6474,2665,2295,3808,5866,2825
6475,3415,4638,6178,1688,4488
6476,6279,377,6596,6612,3846
6477,6252,6780,6977,6297,6790
6478,6865,2123,4955,5525,2796
6479,6497,2322,732,2297,2192
6480,6379,6345,6620,6828,6213
6481,6613,6783,6841,6973,4606
6482,6358,2120,499,4713,373
6483,6483,6598,6449,6610,6502
6484,6245,6616,6276,6742,6713
6485,2615,2092,6879,5767,4668
6486,1861,6362,2694,3093,1351
6487,1670,53,2970,1974,4768
6488,1328,266,3811,183,2115
6489,1624,3395,1668,3048,2392
6490,3339,754,1616,2006,5152
6491,6738,2952,6627,6300,6237
6492,1237,1362,2971,3617,2607
6493,6448,6347,2819,6753,2842
6494,2286,1471,2039,2664,1316
6495,1801,2679,722,1250,6778
6496,1174,4130,4276,6148,2923
6497,6479,5433,2322,3224,2192
6498,866,846,4405,4373,362
6499,2236,1530,4583,2901,1442
6500,6864,4829,2288,2258,525
6501,5330,1910,5186,4919,2925
6502,6610,6598,6449,6336,6483
6503,6183,1581,3771,1073,1527
6504,5614,2697,5054,2913,2250
6505,6505,1079,1282,5845,6900
6506,3699,4541,4811,5390,1737
6507,6437,6436,243,5831,6598
6508,6473,257,2361,6882,193
6509,6778,1250,442,722,6495
6510,314,1522,363,1341,436
6511,6512,174,356,7024,6631
6512,6512,174,356,7024,6631
6513,302,1300,3532,1049,5604
6514,2264,2809,2943,4829,6500
6515,4896,5075,4924,4847,2637
6516,3183,2053,1061,1885,5250
6517,5499,466,2575,5116,5671
6518,6580,6577,6526,6342,6238
6519,671,2125,2781,3399,6357
6520,1959,3042,149,5221,4615
6521,6521,5056,3305,2555,1863
6522,5253,6966,95,1723,1412
6523,1135,1134,1633,4702,3283
6524,1819,6542,6539,6529,6001
6525,6761,958,3277,4979,863
6526,6762,6518,6580,6577,6342
6527,1888,3010,3422,803,2576
6528,1870,6089,2872,6935,2682
6529,6539,6542,6556,6524,1819
6530,973,1579,143,642,139
6531,5924,2073,5796,5493,5643
6532,6667,3011,2746,5509,816
6533,6776,6195,6419,6327,1498
6534,6540,6287,2945,5486,19
6535,4809,2379,2550,2599,2266
6536,131,5359,1262,1299,1614
6537,5388,2485,1931,2910,2738
6538,6281,5650,3170,2648,4854
6539,6529,6542,6556,6524,1819
6540,6287,6534,2945,5486,19
6541,946,6683,3618,912,598
6542,6539,6529,6556,6524,1819
6543,6317,5387,2193,804,875
6544,4190,539,3126,701,3997
6545,1736,5538,2519,4117,3691
6546,1630,1075,389,4146,5984
6547,4659,3103,1886,735,6221
6548,6461,664,55,820,5993
6549,4928,6457,2659,5244,6788
6550,2663,2891,4592,2765,6433
6551,6423,6752,6655,4990,6353
6552,6380,1222,3598,4075,6906
6553,6644,6636,6806,6163,1134
6554,505,947,5894,1677,6078
6555,6173,6179,6170,182,5550
6556,6529,6539,6542,1819,6524
6557,6666,1459,1703,6736,6418
6558,5880,5264,6919,4259,148
6559,3909,3147,2122,3744,3624
6560,5560,5972,407,434,1478
6561,6586,6263,6579,5102,6386
6562,5517,6213,632,6828,6345
6563,1258,578,506,2713,3011
6564,5665,5074,6680,742,797
6565,493,3712,2853,2486,3705
6566,5628,3516,1701,5531,7005
6567,3729,6802,3764,6779,6684
6568,6201,6189,6307,5399,6714
6569,6607,6595,6628,6165,3654
6570,3500,381,2163,6059,1946
6571,5352,5012,1651,3740,534
6572,1787,1216,6441,5959,968
6573,5308,6784,1160,5585,585
6574,3414,1737,5390,4811,6506
6575,3359,2268,3878,791,3884
6576,7012,1662,3930,5577,3795
6577,6342,6580,6238,6518,6526
6578,6611,432,2933,5768,2600
6579,6263,6586,6561,5102,6386
6580,6577,6518,6342,6238,6526
6581,6581,6324,7054,6398,6290
6582,6766,6863,2123,4955,6865
6583,684,555,1384,4898,1291
6584,6464,6852,6769,6631,7024
6585,6187,5892,521,6935,6528
6586,6263,6579,6561,5102,6386
6587,4899,3002,1635,2086,2737
6588,5247,5070,6502,4795,6610
6589,6891,5937,3247,5287,2078
6590,266,3811,183,2115,2294
6591,5258,1506,1610,532,5398
6592,6179,6173,6555,1091,5559
6593,6237,6300,6627,2952,387
6594,3932,4717,4391,4112,3149
6595,6595,6569,6628,6165,3654
6596,6612,3055,2509,3846,2919
6597,6337,6671,3333,6258,3172
6598,6598,6336,6483,6610,6502
6599,2488,6833,1528,175,3633
6600,6681,6668,3722,2184,733
6601,2702,1545,1658,2714,296
6602,6471,5242,5873,145,3257
6603,2730,1983,2763,2555,5056
6604,4394,3616,2868,5909,2860
6605,836,5061,1938,6458,6808
6606,413,3327,3810,2744,1904
6607,6595,6569,6628,6165,3654
6608,1941,5494,3667,6809,5011
6609,6266,4047,6291,6623,444
6610,6336,6483,6598,6449,6502
6611,2600,6578,432,5768,2933
6612,6596,2071,2372,2395,2384
6613,6481,6783,6841,6973,4606
6614,4760,639,6190,4560,6720
6615,6756,2842,4593,4840,2819
6616,6276,6484,6245,6742,6713
6617,3633,6718,6833,2488,3269
6618,2077,4889,2265,7,1541
6619,6262,2072,4706,4692,5245
6620,6480,6379,6345,6828,1732
6621,2613,5672,2038,1416,4978
6622,6275,6243,1577,3807,3708
6623,6291,4047,1708,3477,6609
6624,5348,1310,6344,4931,770
6625,6953,72,3040,447,763
6626,6816,6975,6782,6682,6658
6627,6627,6237,6593,2952,387
6628,6569,6607,6595,6165,3654
6629,6220,6730,6847,6824,501
6630,6447,6903,2321,2985,5844
6631,7024,6769,6852,6584,6464
6632,6711,5608,2789,3240,1111
6633,2510,1255,6350,1205,2685
6634,2477,2046,2958,2784,2359
6635,6760,6658,6682,6782,6975
6636,6644,6553,6806,6163,1134
6637,4710,6988,3637,3281,3099
6638,3880,945,5902,4316,2386
6639,6748,6754,2533,6735,1770
6640,6640,6944,6708,1758,4671
6641,5179,5374,2194,228,1814
6642,3052,1815,3674,5922,5515
6643,6706,3594,3098,3572,662
6644,6636,6553,6806,6163,1134
6645,6175,681,6930,6660,6704
6646,5609,340,5688,2906,1156
6647,3349,6272,6360,5357,3212
6648,6873,6729,6849,6981,6690
6649,6758,6815,6827,400,2994
6650,5305,4847,5075,6770,6370
6651,3142,3156,4275,3592,4311
6652,1726,5351,4483,2835,6129
6653,3167,6805,3927,3549,1821
6654,5256,5649,1156,5132,2906
6655,6551,6423,6752,4990,6803
6656,6974,740,3671,651,3238
6657,828,3612,2788,5595,1704
6658,6682,6760,6782,6635,6975
6659,6911,6997,106,3466,4424
6660,6704,6930,6175,6645,681
6661,6385,2787,4444,3317,1013
6662,6709,877,5581,5836,2625
6663,4554,4507,520,1713,3936
6664,456,3070,2100,6878,3207
6665,3139,4563,1939,737,730
6666,6557,1459,1703,6736,6418
6667,2746,5509,816,3011,5450
6668,6600,6681,3722,733,2184
6669,6253,6193,590,4980,1543
6670,2425,1638,6991,4970,5404
6671,6337,3172,3333,6597,1796
6672,6278,6331,6456,6246,3914
6673,344,6976,1353,6970,6740
6674,4545,1666,1455,581,7048
6675,3718,1700,711,561,1359
6676,5947,1432,3683,6107,6678
6677,4888,4962,4902,6280,6241
6678,6236,534,3740,5012,6571
6679,6924,5523,6174,4283,1756
6680,6564,5074,5665,2757,742
6681,6600,6668,3722,2184,733
6682,6658,6782,6760,6635,6975
6683,946,6541,598,21,912
6684,6779,6802,3764,3729,6567
6685,6749,6302,2313,361,6972
6686,5079,2023,1911,1144,4661
6687,6697,6795,6821,6899,5243
6688,2834,1879,4682,3179,2417
6689,6839,6694,5874,4607,4606
6690,6899,6981,6849,6821,6729
6691,2463,3320,1628,5362,3971
6692,6403,3207,5617,593,3288
6693,3550,6033,5449,3874,2292
6694,6839,5874,4607,4606,6973
6695,5243,6821,6899,6690,6697
6696,6713,6742,6245,6484,6276
6697,6687,6795,5243,6821,6899
6698,6967,6283,6719,6424,6743
6699,4716,4887,6786,3348,6727
6700,3461,396,6132,738,3031
6701,1129,6962,2692,5455,6946
6702,6714,6312,6311,5568,5399
6703,6198,4720,5234,6837,5845
6704,6660,6930,6175,6645,681
6705,2997,6425,2567,2135,669
6706,6643,3594,3098,3572,662
6707,2693,2141,3033,3917,5936
6708,6640,6944,6708,1758,4671
6709,877,5581,6662,2625,2994
6710,1396,1550,5568,6714,6702
6711,6632,5608,2789,3240,1111
6712,2894,2947,3844,5739,5938
6713,6742,6245,6484,6276,6616
6714,6702,6312,6311,5568,5399
6715,92,6377,6231,769,5451
6716,2560,5872,2590,155,3210
6717,6310,890,6298,318,2623
6718,6617,3633,3269,6833,6768
6719,6283,6743,6325,6424,6698
6720,4560,3148,639,1209,7017
6721,5091,5099,5227,1698,2026
6722,4695,5150,6785,4916,6359
6723,1427,6834,5137,2185,306
6724,2798,5915,1185,6463,3567
6725,5267,3796,1686,2883,1284
6726,6936,1609,1574,3902,817
6727,6305,6699,4716,4887,3348
6728,5960,469,5339,879,5139
6729,6648,6873,6849,6981,6690
6730,6220,6629,6847,6824,501
6731,4330,5316,5323,32,190
6732,5884,2852,6203,2337,1189
6733,921,2445,4023,6922,1028
6734,863,768,2772,3728,4092
6735,6748,6754,6639,2533,1770
6736,6418,4392,6666,6557,6466
6737,3260,6809,5011,3724,6759
6738,6491,2952,6300,6627,6237
6739,6238,6342,6577,6580,6518
6740,6223,6976,6970,5368,344
6741,6445,6871,6837,4720,1282
6742,6713,6245,6484,6276,6616
6743,6743,6424,6719,6283,6698
6744,4680,4633,4869,5373,2004
6745,709,5610,2225,2436,2839
6746,2169,5350,5063,6442,2316
6747,371,3215,1099,2474,1357
6748,6748,6754,2533,6735,1770
6749,6302,2313,361,6972,5403
6750,6316,6361,6801,6169,5471
6751,5678,5657,5060,4622,6428
6752,6423,6551,6655,6313,6353
6753,6448,6493,6347,2819,5938
6754,6748,6754,2533,6735,1770
6755,6843,6842,6365,6943,4137
6756,6615,2842,4593,4840,2819
6757,5940,6439,2679,1801,6495
6758,6649,6815,6827,2994,2625
6759,3724,2733,220,6737,3260
6760,6658,6635,6682,6782,6975
6761,6525,958,3277,4979,2772
6762,6526,6518,6580,6577,6342
6763,6256,6905,624,752,6318
6764,5813,6881,208,3690,1169
6765,1376,3009,5655,1953,2817
6766,6582,6863,2123,4955,6865
6767,3008,1196,668,1007,6707
6768,3269,1507,6718,1098,2634
6769,7024,6769,6852,6584,6464
6770,6370,2507,5075,2602,5305
6771,103,305,1473,5814,11
6772,1899,5349,5209,6942,1368
6773,6271,2783,3736,1562,3670
6774,5470,3743,3230,1088,6208
6775,6462,6470,5836,6827,6815
6776,6533,6195,6419,6327,1498
6777,583,213,550,401,6890
6778,6509,1250,442,722,6495
6779,6684,6802,3764,3729,6567
6780,6252,6977,6297,6790,6477
6781,6825,2410,567,5337,2875
6782,6682,6658,6975,6760,6635
6783,6841,6973,6481,6613,4606
6784,6573,5308,1160,5585,585
6785,4916,5150,6359,6399,4695
6786,6967,6698,6283,6719,6743
6787,899,793,45,1381,5565
6788,5311,2091,5456,5534,1293
6789,1226,1485,1488,2755,5268
6790,6297,6977,6780,6252,6477
6791,5291,325,2621,1342,2441
6792,6796,4639,191,5008,353
6793,4876,5225,6433,2765,5097
6794,178,196,692,767,780
6795,6687,6697,6849,6729,6648
6796,6792,4639,191,5008,353
6797,6883,5136,5346,2720,2546
6798,6581,6324,7054,6398,6290
6799,5241,4671,1758,6708,6640
6800,6931,2541,4312,4090,2215
6801,6361,6316,6750,5471,6169
